model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Make
 Polo,2016.0,7958.0,Manual,31665.0,Petrol,20.0,60.1,1.2,vw
 Polo,2014.0,6892.0,Manual,33733.0,Petrol,20.0,60.1,1.0,vw
 Polo,2017.0,9990.0,Manual,13042.0,Petrol,145.0,58.9,1.0,vw
 Polo,2016.0,10490.0,Manual,37000.0,Petrol,20.0,60.1,1.2,
 Polo,2018.0,12190.0,Manual,26951.0,Petrol,,,1.0,vw
,2016.0,7995.0,,42589.0,Petrol,20.0,58.9,1.0,
 Polo,2014.0,6995.0,Manual,44250.0,,20.0,60.1,,vw
 Polo,2017.0,10495.0,Manual,23432.0,Petrol,150.0,60.1,1.2,vw
 Polo,2017.0,9495.0,,33019.0,Petrol,20.0,60.1,1.2,vw
 Polo,2014.0,7495.0,Manual,30990.0,Petrol,150.0,47.9,1.4,vw
 Polo,2013.0,5995.0,Manual,41000.0,,125.0,51.4,1.2,vw
 Polo,2016.0,10995.0,Semi-Auto,15028.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,9500.0,Manual,33300.0,Petrol,150.0,60.1,1.2,vw
 Polo,2017.0,11995.0,Manual,30474.0,Petrol,20.0,61.4,1.4,vw
 Polo,2020.0,18495.0,Semi-Auto,5129.0,Petrol,145.0,46.3,1.0,vw
 Polo,2016.0,9495.0,Manual,48511.0,Petrol,20.0,60.1,1.2,vw
 Polo,2018.0,12995.0,Manual,15096.0,Petrol,145.0,64.2,1.0,vw
 Polo,2017.0,11495.0,Manual,15438.0,Petrol,145.0,60.1,1.0,vw
 Polo,2017.0,10995.0,Manual,21243.0,,145.0,60.1,1.2,vw
 Polo,2017.0,10995.0,Manual,12915.0,Petrol,145.0,60.1,1.2,vw
 Polo,2020.0,15495.0,Semi-Auto,,Petrol,145.0,45.6,1.0,vw
 Polo,2019.0,18995.0,,2572.0,Petrol,,39.8,2.0,vw
 Polo,2014.0,6765.0,Manual,52304.0,Petrol,20.0,60.1,1.0,vw
 Polo,2015.0,8965.0,Manual,22208.0,Petrol,20.0,60.1,1.0,
 Polo,2019.0,15965.0,Manual,,Petrol,145.0,49.6,1.0,vw
 Polo,2016.0,8965.0,Manual,14827.0,Petrol,20.0,60.1,1.0,vw
 Polo,2017.0,10510.0,Manual,17137.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,9917.0,Manual,14427.0,Petrol,145.0,60.1,,vw
 Polo,2017.0,9600.0,Manual,36185.0,Diesel,150.0,74.3,,vw
 Polo,2019.0,13999.0,Manual,5000.0,Petrol,145.0,52.3,1.0,vw
 Polo,2016.0,9465.0,Manual,,Petrol,20.0,60.1,1.0,vw
 Polo,2018.0,9995.0,Manual,41545.0,Petrol,,60.1,1.0,vw
 Polo,2017.0,9765.0,Manual,39913.0,Diesel,0.0,83.1,1.4,vw
 Polo,2017.0,11499.0,Manual,9000.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,10099.0,Manual,32997.0,Petrol,,60.1,1.2,vw
 Polo,2017.0,8465.0,Manual,35000.0,,145.0,60.1,1.0,vw
 Polo,2019.0,12965.0,Manual,12506.0,Petrol,145.0,52.3,1.0,vw
 Polo,2017.0,8965.0,Manual,31378.0,Petrol,145.0,60.1,1.0,vw
 Polo,2017.0,11465.0,Manual,21400.0,Petrol,150.0,60.1,1.2,vw
 Polo,2017.0,10965.0,Manual,21028.0,Petrol,150.0,60.1,1.2,vw
 Polo,2019.0,15465.0,Manual,3240.0,Petrol,150.0,52.3,1.0,vw
 Polo,2015.0,8465.0,Manual,52119.0,Petrol,20.0,60.1,1.2,vw
 Polo,2016.0,7995.0,Manual,31000.0,Petrol,20.0,,1.0,vw
,2020.0,13965.0,Manual,100.0,Petrol,,48.7,1.0,vw
 Polo,2020.0,14965.0,Manual,100.0,Petrol,150.0,47.9,1.0,vw
 Polo,2018.0,10900.0,Manual,6253.0,Petrol,145.0,48.7,1.0,
 Polo,2018.0,12299.0,Manual,22076.0,Petrol,150.0,64.2,1.0,vw
 Polo,2017.0,9890.0,Manual,24867.0,Diesel,145.0,74.3,1.4,vw
 Polo,2019.0,13499.0,Manual,4669.0,Diesel,145.0,57.7,1.6,
 Polo,2017.0,12999.0,Semi-Auto,31243.0,Petrol,20.0,61.4,1.4,vw
 Polo,2015.0,8500.0,Manual,44949.0,Diesel,0.0,83.1,,
 Polo,2015.0,8699.0,Manual,28552.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10399.0,,22921.0,Petrol,145.0,60.1,1.2,vw
 Polo,2016.0,8299.0,Manual,44856.0,Petrol,20.0,60.1,1.2,vw
 Polo,2016.0,8999.0,Manual,24500.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,8699.0,Manual,17000.0,Petrol,20.0,60.1,1.0,vw
 Polo,2019.0,18999.0,Semi-Auto,6204.0,Petrol,145.0,39.8,2.0,vw
 Polo,2016.0,9999.0,Manual,27392.0,Petrol,20.0,60.1,1.2,vw
,2016.0,9299.0,Manual,21277.0,Petrol,20.0,58.9,1.0,vw
 Polo,2019.0,15399.0,Manual,7608.0,Petrol,145.0,49.6,1.0,vw
 Polo,2016.0,9799.0,Manual,13359.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,14699.0,Manual,3849.0,Petrol,145.0,52.3,1.0,vw
 Polo,2019.0,14999.0,Manual,2999.0,Petrol,145.0,52.3,1.0,vw
 Polo,2018.0,12660.0,Manual,22806.0,Petrol,145.0,52.3,1.0,vw
 Polo,2018.0,12599.0,Manual,3384.0,Petrol,145.0,64.2,1.0,vw
 Polo,2017.0,8999.0,Manual,35304.0,Petrol,20.0,60.1,1.0,vw
 Polo,2014.0,7298.0,Manual,33904.0,Petrol,20.0,58.9,1.0,vw
 Polo,2016.0,10298.0,Manual,10801.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,,Manual,25000.0,Petrol,20.0,,1.0,vw
 Polo,,20995.0,Semi-Auto,3000.0,Petrol,,39.8,2.0,
 Polo,2017.0,10995.0,Manual,,Petrol,20.0,60.1,1.0,vw
 Polo,2017.0,11495.0,Manual,,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,9999.0,Manual,24430.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,12599.0,Manual,9500.0,Petrol,145.0,61.4,,vw
 Polo,2018.0,11995.0,Manual,9000.0,Petrol,145.0,60.1,1.0,vw
,2017.0,8999.0,Manual,24181.0,Petrol,145.0,58.9,1.0,vw
 Polo,2019.0,19999.0,Semi-Auto,3389.0,Petrol,145.0,39.8,2.0,vw
 Polo,2019.0,14999.0,Manual,2.0,Petrol,145.0,52.3,1.0,vw
 Polo,,6599.0,Manual,28713.0,Petrol,125.0,51.4,1.2,vw
 Polo,2016.0,8399.0,,,Petrol,,60.1,1.2,
 Polo,2017.0,10995.0,Manual,24000.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,9995.0,Manual,32000.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,11995.0,Manual,5000.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,15995.0,Manual,8000.0,Petrol,,49.6,1.0,vw
 Polo,2017.0,,Manual,8129.0,Petrol,20.0,60.1,1.0,vw
,2019.0,15995.0,Semi-Auto,3500.0,Petrol,145.0,45.6,1.0,vw
 Polo,2019.0,19999.0,Semi-Auto,3694.0,Petrol,145.0,39.8,,vw
 Polo,2018.0,12040.0,Manual,16178.0,Petrol,145.0,52.3,1.0,vw
 Polo,2015.0,7995.0,Manual,31000.0,Petrol,,60.1,1.0,vw
 Polo,,8995.0,Manual,15000.0,Petrol,20.0,60.1,1.2,vw
,2019.0,13495.0,Manual,,Petrol,145.0,47.9,1.0,vw
 Polo,2017.0,11495.0,Manual,14562.0,Petrol,150.0,60.1,1.2,vw
 Polo,2018.0,15995.0,Manual,15002.0,Petrol,150.0,47.0,,vw
 Polo,2019.0,,Manual,2187.0,,150.0,49.6,1.0,vw
 Polo,2016.0,8495.0,Manual,19840.0,Petrol,20.0,60.1,1.0,vw
 Polo,2015.0,7748.0,Manual,24252.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,10495.0,Manual,27932.0,Petrol,20.0,60.1,1.2,vw
 Polo,2016.0,8495.0,Manual,38334.0,Petrol,20.0,58.9,1.0,vw
 Polo,2020.0,14495.0,Manual,,Petrol,145.0,47.9,1.0,vw
 Polo,2014.0,7495.0,Manual,42000.0,Petrol,145.0,47.9,1.4,vw
 Polo,2017.0,12850.0,Semi-Auto,14030.0,Petrol,145.0,60.1,1.2,vw
,2019.0,16995.0,Semi-Auto,3000.0,Petrol,150.0,46.3,,vw
 Polo,2019.0,12998.0,Manual,10361.0,Petrol,150.0,52.3,1.0,vw
 Polo,2015.0,10995.0,Semi-Auto,21853.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10995.0,Manual,16718.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,10450.0,Manual,16379.0,Petrol,145.0,60.1,1.0,vw
 Polo,2016.0,8799.0,Manual,27306.0,Petrol,20.0,60.1,1.0,vw
 Polo,2017.0,9399.0,Manual,37281.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,12499.0,Manual,12835.0,Petrol,145.0,61.4,1.4,vw
 Polo,2019.0,11995.0,Manual,11462.0,Petrol,145.0,48.7,1.0,vw
 Polo,,17999.0,,2000.0,Petrol,145.0,46.3,,vw
 Polo,2016.0,9999.0,Manual,23326.0,Petrol,,65.7,1.0,vw
 Polo,2016.0,7799.0,Manual,41117.0,,20.0,60.1,1.0,
 Polo,2017.0,9899.0,Manual,17302.0,Petrol,150.0,60.1,1.0,vw
 Polo,2019.0,13495.0,Manual,4017.0,Petrol,145.0,48.7,1.0,vw
 Polo,,13999.0,Manual,2000.0,Petrol,145.0,48.7,1.0,vw
 Polo,2017.0,11499.0,Manual,7208.0,Petrol,145.0,60.1,1.2,vw
 Polo,,11999.0,Manual,14058.0,Petrol,150.0,64.2,1.0,vw
 Polo,2017.0,10399.0,Manual,17833.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,17999.0,,5162.0,Petrol,145.0,39.8,2.0,vw
 Polo,2019.0,15995.0,Manual,,Petrol,145.0,47.9,1.0,vw
 Polo,,9299.0,Manual,30715.0,Diesel,145.0,60.1,1.4,vw
 Polo,2019.0,14695.0,Semi-Auto,10641.0,Petrol,145.0,45.6,1.0,vw
 Polo,2020.0,14885.0,Manual,442.0,Petrol,145.0,47.9,1.0,vw
 Polo,2020.0,14485.0,Manual,843.0,,150.0,48.7,1.0,vw
 Polo,2019.0,11995.0,Manual,11369.0,Petrol,145.0,,1.0,vw
 Polo,2020.0,13685.0,Manual,1551.0,Petrol,150.0,48.7,1.0,vw
 Polo,2020.0,16290.0,Manual,100.0,,145.0,52.3,1.0,vw
 Polo,2019.0,12699.0,Manual,13403.0,Petrol,145.0,52.3,1.0,vw
 Polo,2019.0,12699.0,Manual,13583.0,Petrol,145.0,52.3,1.0,vw
 Polo,2019.0,12699.0,Manual,13609.0,Petrol,145.0,52.3,1.0,vw
 Polo,2019.0,12699.0,Manual,12661.0,Petrol,145.0,52.3,1.0,vw
 Polo,2014.0,8750.0,Manual,39500.0,,20.0,,1.2,vw
 Polo,2018.0,12750.0,Manual,14150.0,Petrol,145.0,64.2,1.0,vw
 Polo,2020.0,20000.0,Semi-Auto,10.0,Petrol,145.0,46.3,,vw
 Polo,2019.0,20485.0,Semi-Auto,3271.0,Petrol,145.0,39.8,2.0,vw
 Polo,2017.0,9445.0,Manual,31342.0,Petrol,145.0,60.1,1.0,vw
 Polo,2020.0,15985.0,Semi-Auto,362.0,Petrol,145.0,45.6,1.0,vw
 Polo,2016.0,8750.0,Manual,36857.0,,20.0,60.1,1.2,vw
 Polo,2017.0,9750.0,Manual,27938.0,Petrol,150.0,58.9,1.0,vw
 Polo,2017.0,14995.0,Manual,12232.0,Petrol,145.0,47.0,1.8,vw
 Polo,2017.0,11500.0,Manual,6336.0,Petrol,150.0,,1.2,vw
 Polo,2017.0,11099.0,Semi-Auto,29833.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10499.0,Manual,27401.0,Petrol,150.0,60.1,1.0,vw
 Polo,2017.0,9750.0,Manual,46570.0,,145.0,60.1,1.2,vw
 Polo,2017.0,,Manual,17406.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,10348.0,,20735.0,Petrol,20.0,60.1,1.2,
 Polo,2017.0,7899.0,Manual,37217.0,Petrol,,60.1,1.0,vw
 Polo,2018.0,12498.0,Manual,,Petrol,150.0,64.2,1.0,vw
 Polo,2018.0,12500.0,Semi-Auto,25000.0,Petrol,,61.4,1.0,vw
 Polo,2013.0,8500.0,Semi-Auto,26250.0,Petrol,150.0,47.9,,vw
 Polo,2013.0,6381.0,Manual,47554.0,Petrol,125.0,51.4,1.2,vw
 Polo,2017.0,10899.0,Manual,17774.0,Petrol,145.0,65.7,1.0,vw
 Polo,2017.0,9999.0,Manual,18107.0,Petrol,150.0,58.9,1.0,vw
 Polo,2018.0,12995.0,Manual,19789.0,Petrol,150.0,64.2,1.0,vw
 Polo,2017.0,12410.0,Semi-Auto,17016.0,Petrol,145.0,,1.2,vw
 Polo,,10399.0,Manual,,Petrol,150.0,60.1,1.0,vw
,2017.0,9499.0,Manual,24998.0,,150.0,60.1,1.0,
 Polo,2016.0,11999.0,Manual,45565.0,Petrol,,47.0,1.8,vw
 Polo,2016.0,9990.0,Manual,20665.0,Petrol,20.0,60.1,,vw
 Polo,2017.0,9990.0,Manual,11205.0,Petrol,20.0,58.9,1.0,
 Polo,2018.0,11299.0,Manual,20862.0,Petrol,145.0,64.2,1.0,vw
 Polo,2019.0,16499.0,,4423.0,Petrol,145.0,46.3,1.0,vw
 Polo,2017.0,11698.0,Semi-Auto,11629.0,Petrol,20.0,60.1,1.2,vw
 Polo,2014.0,6999.0,Manual,37366.0,Petrol,125.0,,1.2,vw
 Polo,2015.0,8499.0,Manual,21589.0,,20.0,60.1,1.0,vw
 Polo,2018.0,11595.0,Manual,14891.0,Petrol,145.0,64.2,1.0,vw
 Polo,2016.0,8000.0,Manual,36146.0,Petrol,20.0,60.1,1.0,vw
 Polo,2017.0,9491.0,Manual,21615.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9991.0,Manual,5440.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,11000.0,Semi-Auto,20042.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,15200.0,Manual,8218.0,,150.0,51.4,1.0,vw
 Polo,2017.0,,Semi-Auto,19324.0,Petrol,20.0,61.4,1.4,vw
 Polo,2017.0,12998.0,Manual,18371.0,Petrol,20.0,61.4,1.4,vw
,2016.0,8998.0,Manual,21679.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9999.0,Manual,23272.0,Petrol,20.0,60.1,1.0,vw
 Polo,2019.0,15498.0,Manual,1267.0,Petrol,150.0,49.6,1.0,vw
 Polo,2016.0,10990.0,Manual,7728.0,Petrol,20.0,,1.2,vw
 Polo,2017.0,9490.0,Manual,23000.0,Petrol,150.0,60.1,1.0,vw
 Polo,2017.0,10990.0,Manual,10687.0,Petrol,,58.9,1.0,vw
 Polo,2015.0,8810.0,Manual,19941.0,,,60.1,1.0,vw
 Polo,2017.0,14000.0,Semi-Auto,,Petrol,145.0,50.4,1.8,vw
 Polo,2017.0,11500.0,Manual,10885.0,Petrol,145.0,60.1,1.2,vw
 Polo,,10990.0,Manual,17806.0,Petrol,150.0,60.1,1.2,vw
 Polo,,9750.0,Manual,9933.0,Petrol,150.0,,1.0,vw
 Polo,2020.0,19950.0,Semi-Auto,2000.0,Petrol,150.0,46.3,1.0,vw
 Polo,2019.0,13395.0,Manual,9962.0,Petrol,145.0,52.3,1.0,vw
 Polo,2016.0,8290.0,Manual,24029.0,Petrol,20.0,,1.0,vw
 Polo,2015.0,7490.0,Manual,40459.0,Petrol,20.0,60.1,1.0,vw
 Polo,2020.0,15390.0,Manual,1000.0,Petrol,145.0,47.9,1.0,
 Polo,2019.0,13790.0,,7956.0,Diesel,145.0,57.7,1.6,vw
 Polo,,8950.0,Manual,18209.0,Petrol,20.0,60.1,1.0,vw
 Polo,2020.0,16750.0,Semi-Auto,10.0,Petrol,145.0,45.6,1.0,vw
 Polo,2019.0,14495.0,Manual,5000.0,Petrol,145.0,52.3,1.0,vw
 Polo,2019.0,14495.0,Manual,5000.0,Petrol,145.0,52.3,1.0,vw
 Polo,2016.0,8695.0,Manual,29568.0,Petrol,20.0,60.1,1.0,vw
 Polo,2015.0,10495.0,Semi-Auto,18000.0,Petrol,20.0,60.1,1.2,vw
 Polo,2016.0,10995.0,Manual,21364.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,11995.0,Manual,20429.0,Petrol,0.0,65.7,1.0,vw
 Polo,2019.0,15495.0,,10389.0,Petrol,150.0,49.6,1.0,vw
 Polo,,,Manual,25133.0,Petrol,150.0,60.1,1.2,vw
 Polo,2016.0,11995.0,Manual,32959.0,Petrol,145.0,,1.8,
 Polo,2019.0,13495.0,Manual,10361.0,Diesel,150.0,57.7,1.6,vw
 Polo,2019.0,13995.0,,,Petrol,145.0,45.6,1.0,vw
 Polo,2018.0,12295.0,Manual,15055.0,Petrol,150.0,64.2,1.0,vw
 Polo,2016.0,9495.0,Manual,24012.0,Petrol,20.0,60.1,1.0,vw
,2017.0,12495.0,Semi-Auto,8693.0,Petrol,145.0,60.1,1.2,vw
 Polo,2019.0,11950.0,Manual,14774.0,Petrol,145.0,48.7,1.0,vw
 Polo,2016.0,8750.0,Manual,30000.0,Petrol,20.0,60.1,1.0,vw
 Polo,,10750.0,Manual,14200.0,Petrol,145.0,,1.2,vw
 Polo,2017.0,,Manual,16532.0,Petrol,145.0,60.1,1.0,vw
 Polo,2016.0,8495.0,Manual,27648.0,Petrol,20.0,60.1,1.0,
,2019.0,19700.0,Semi-Auto,2704.0,Petrol,150.0,39.8,2.0,vw
 Polo,2020.0,18450.0,Manual,2000.0,Petrol,145.0,49.6,,vw
 Polo,2017.0,9995.0,,,Petrol,145.0,60.1,1.2,vw
 Polo,2016.0,10995.0,Semi-Auto,21848.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,11495.0,,25289.0,Petrol,20.0,60.1,1.2,vw
 Polo,2015.0,12498.0,Semi-Auto,26275.0,Petrol,20.0,61.4,1.4,vw
 Polo,2015.0,6798.0,Manual,36920.0,Petrol,20.0,60.1,1.0,vw
 Polo,2018.0,10995.0,Manual,12800.0,Petrol,150.0,60.1,1.0,vw
 Polo,2019.0,14891.0,Manual,7123.0,Petrol,150.0,52.3,,vw
 Polo,2017.0,10451.0,Manual,25166.0,Petrol,150.0,60.1,1.0,vw
 Polo,2019.0,12998.0,Manual,,Petrol,150.0,48.7,1.0,vw
 Polo,2017.0,9842.0,Manual,14571.0,Petrol,145.0,60.1,1.0,vw
 Polo,2016.0,7751.0,Manual,61500.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9941.0,Manual,17607.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10888.0,Manual,12960.0,Petrol,0.0,65.7,1.0,
 Polo,2013.0,8000.0,Manual,40400.0,Petrol,20.0,61.4,1.4,vw
 Polo,2017.0,,Manual,22052.0,Petrol,145.0,61.4,1.4,vw
 Polo,2016.0,8681.0,Manual,26266.0,Petrol,20.0,60.1,1.0,vw
 Polo,2020.0,15322.0,Manual,1795.0,Petrol,145.0,52.3,1.0,vw
 Polo,2017.0,10461.0,Manual,26310.0,Petrol,145.0,60.1,1.2,vw
 Polo,2018.0,12751.0,Manual,,Petrol,150.0,62.8,1.0,vw
 Polo,2019.0,14561.0,Manual,4140.0,Petrol,150.0,52.3,,vw
 Polo,2016.0,9602.0,Manual,14304.0,Petrol,20.0,60.1,1.0,vw
 Polo,,10791.0,Manual,16615.0,Petrol,150.0,60.1,1.2,vw
 Polo,,14498.0,Semi-Auto,16186.0,Petrol,20.0,61.4,1.4,vw
 Polo,2017.0,9495.0,Manual,33302.0,Petrol,20.0,60.1,1.2,vw
 Polo,2016.0,8932.0,Manual,28751.0,Petrol,20.0,60.1,1.0,vw
 Polo,,8971.0,Manual,20487.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,10241.0,Manual,23466.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10991.0,Manual,10782.0,Petrol,150.0,58.9,1.0,vw
 Polo,2019.0,12701.0,Manual,11431.0,Petrol,145.0,48.7,1.0,vw
 Polo,2017.0,9392.0,Manual,31095.0,Petrol,145.0,58.9,1.0,vw
 Polo,2019.0,14561.0,Manual,3291.0,Petrol,150.0,52.3,1.0,vw
 Polo,2014.0,9751.0,Manual,34977.0,Petrol,,61.4,1.4,vw
 Polo,2016.0,8442.0,Manual,,Petrol,20.0,60.1,,vw
 Polo,2019.0,19126.0,Semi-Auto,2883.0,Petrol,,39.8,2.0,vw
 Polo,2017.0,10162.0,Manual,17049.0,Petrol,20.0,60.1,1.0,vw
 Polo,2018.0,12541.0,Manual,23345.0,Petrol,145.0,,1.0,vw
 Polo,2018.0,14341.0,Manual,18969.0,Petrol,145.0,62.8,1.0,vw
 Polo,2015.0,9401.0,Manual,27908.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10191.0,Manual,30355.0,Petrol,145.0,60.1,1.0,
 Polo,2017.0,9831.0,,28121.0,Petrol,150.0,60.1,1.0,vw
 Polo,2016.0,9122.0,Manual,26842.0,Petrol,20.0,60.1,1.0,vw
 Polo,,10172.0,Manual,18050.0,Petrol,145.0,,1.0,vw
 Polo,2020.0,13990.0,Manual,2887.0,Petrol,145.0,,1.0,vw
 Polo,2017.0,9822.0,Manual,,Petrol,145.0,60.1,1.0,vw
 Polo,2020.0,13490.0,Manual,3402.0,Petrol,145.0,48.7,1.0,vw
 Polo,2020.0,13749.0,Manual,3588.0,Petrol,145.0,48.7,1.0,vw
 Polo,2020.0,13490.0,Manual,2500.0,Petrol,145.0,48.7,1.0,vw
 Polo,2015.0,8251.0,Manual,37236.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9232.0,Manual,29653.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,20185.0,Semi-Auto,1755.0,Petrol,145.0,,2.0,vw
 Polo,2016.0,7971.0,Manual,58014.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,13600.0,Semi-Auto,28705.0,,20.0,61.4,1.4,vw
 Polo,2018.0,13840.0,Semi-Auto,21484.0,Petrol,145.0,46.3,1.0,vw
 Polo,2020.0,13490.0,Manual,4578.0,Petrol,145.0,48.7,1.0,vw
 Polo,2017.0,13980.0,Semi-Auto,22736.0,Petrol,,50.4,1.8,vw
 Polo,2017.0,10998.0,Manual,17577.0,Petrol,145.0,60.1,1.2,vw
 Polo,2017.0,12498.0,Semi-Auto,2021.0,Petrol,20.0,,1.2,
 Polo,2016.0,8700.0,Manual,28719.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,10350.0,Manual,20386.0,Petrol,20.0,60.1,1.2,vw
 Polo,2020.0,18900.0,Manual,5.0,Petrol,,47.9,1.0,vw
 Polo,2014.0,8000.0,Manual,32316.0,,20.0,60.1,1.2,vw
 Polo,2016.0,9710.0,Manual,,Petrol,20.0,60.1,1.2,vw
 Polo,2018.0,13595.0,Semi-Auto,10386.0,Petrol,150.0,61.4,1.0,vw
,2020.0,16000.0,Manual,5.0,Petrol,145.0,47.9,1.0,vw
 Polo,2020.0,15500.0,,399.0,Petrol,,47.9,1.0,vw
 Polo,2019.0,13450.0,,8223.0,,,52.3,1.0,vw
 Polo,2016.0,9250.0,Manual,41501.0,Petrol,20.0,60.1,1.2,vw
 Polo,,9798.0,Manual,20525.0,Petrol,145.0,60.1,1.2,vw
 Polo,2016.0,9498.0,Manual,21826.0,Petrol,20.0,60.1,1.2,vw
 Polo,,9601.0,,35100.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,9301.0,Manual,16000.0,Petrol,20.0,58.9,1.0,vw
 Polo,2017.0,9999.0,Manual,15193.0,Petrol,145.0,60.1,1.2,vw
 Polo,2020.0,19000.0,Semi-Auto,2000.0,Petrol,145.0,46.3,1.0,vw
 Polo,2016.0,8750.0,Manual,26942.0,Petrol,20.0,58.9,1.0,vw
 Polo,2016.0,9250.0,Manual,18042.0,Petrol,20.0,60.1,1.2,vw
 Polo,2020.0,,Manual,,Petrol,145.0,48.7,1.0,vw
 Polo,2017.0,10995.0,Manual,21944.0,Petrol,20.0,60.1,1.2,vw
 Polo,2019.0,,Manual,4451.0,Diesel,145.0,55.4,1.6,vw
 Polo,2019.0,13495.0,,4450.0,Petrol,,52.3,1.0,vw
 Polo,2017.0,9999.0,Manual,29000.0,Petrol,20.0,60.1,1.2,vw
 Polo,2017.0,10995.0,Semi-Auto,41276.0,Petrol,20.0,60.1,1.2,vw
,2017.0,12995.0,Semi-Auto,33955.0,Petrol,20.0,61.4,1.4,vw
 Polo,2018.0,12995.0,Manual,13113.0,Petrol,145.0,64.2,1.0,vw
 Polo,2019.0,11995.0,Manual,5150.0,Petrol,145.0,48.7,1.0,vw
 Polo,2017.0,12991.0,Semi-Auto,27720.0,Petrol,150.0,60.1,1.2,vw
 Polo,2019.0,12366.0,Manual,5852.0,Petrol,145.0,48.7,1.0,vw
 Polo,2015.0,7799.0,Manual,40000.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,10032.0,Manual,12054.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9622.0,Manual,28187.0,Petrol,20.0,60.1,1.2,vw
 Polo,2013.0,,Semi-Auto,44551.0,Petrol,145.0,47.9,1.4,vw
 Polo,2016.0,8720.0,Manual,27145.0,Petrol,20.0,60.1,1.2,vw
 Polo,2015.0,8995.0,Manual,22520.0,Petrol,0.0,68.9,1.0,vw
 Polo,2016.0,8600.0,Manual,45027.0,Petrol,20.0,60.1,1.2,vw
 Polo,2015.0,8661.0,Manual,20906.0,Petrol,20.0,60.1,1.2,vw
 Polo,2015.0,7000.0,Manual,53382.0,Petrol,20.0,60.1,1.2,vw
 Polo,,8995.0,Semi-Auto,34220.0,Petrol,145.0,47.9,1.4,vw
 Polo,,10491.0,Manual,,Petrol,150.0,60.1,1.2,vw
 Polo,2017.0,10991.0,Manual,24758.0,Petrol,20.0,58.9,1.0,vw
 Polo,2016.0,8995.0,Manual,38102.0,Petrol,20.0,60.1,1.2,vw
 Polo,2018.0,11491.0,Manual,9004.0,Petrol,150.0,58.9,1.0,vw
,2015.0,8291.0,Manual,39462.0,Diesel,0.0,83.1,1.4,vw
 Polo,2015.0,8391.0,Manual,21449.0,Petrol,20.0,60.1,1.0,vw
 Polo,2019.0,14386.0,Automatic,15365.0,Petrol,145.0,45.6,1.0,vw
 Polo,2019.0,13726.0,Manual,9182.0,Petrol,,52.3,,vw
 Polo,2019.0,12156.0,Manual,9584.0,Petrol,145.0,48.7,1.0,vw
 Polo,2018.0,13691.0,Manual,13607.0,Petrol,,52.3,1.0,vw
 Polo,,8991.0,Manual,17820.0,Petrol,20.0,,1.2,vw
,2017.0,10752.0,Manual,8250.0,Petrol,145.0,60.1,1.0,vw
 Polo,2019.0,14491.0,Manual,2403.0,Petrol,145.0,,1.0,vw
 Polo,2019.0,14491.0,Manual,2907.0,Petrol,145.0,52.3,1.0,vw
,2018.0,17712.0,Semi-Auto,12224.0,Petrol,145.0,47.9,2.0,vw
 Polo,2016.0,8812.0,Manual,23543.0,Petrol,20.0,60.1,1.0,vw
 Polo,2016.0,9552.0,Manual,15329.0,Petrol,20.0,60.1,,vw
